Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Profit,Returns,Payment_Mode,Order_Year,Order_Quarter,Order_Month,Order_Month_Name,Order_Day,Order_Day_Name,Shipping_Days,Sales_Per_Unit,Profit_Per_Unit,Profit_Margin,Customer_Order_Count,Customer_Total_Sales,Customer_Total_Profit,Product_Order_Count,Product_Total_Sales,Product_Total_Profit,Product_Total_Quantity,Product_Profit_Margin,Region_Total_Sales,Region_Total_Profit,State_Total_Sales,State_Total_Profit,City_Total_Sales,City_Total_Profit,Segment_Total_Sales,Segment_Total_Profit,Category_Total_Sales,Category_Total_Profit,SubCategory_Total_Sales,SubCategory_Total_Profit,ShipMode_Order_Count,PaymentMode_Order_Count,Return_Flag
9374,CA-2020-102820,2020-07-05,2020-11-05,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,462.944,7,52.493,No,COD,2020.0,3.0,7.0,July,5.0,Sunday,123.0,66.13485714285714,7.499,11.338952443492085,8,2180.364,-54.8173,4,1352.836,127.483,21,9.423389087812566,522441.052,67859.9582,335190.256,49372.175,6709.712,147.31240000000005,753002.1291,81338.5875,470587.991,90458.2486,196563.546,22308.9179,1773,1717,0
3830,CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,517.8,2,119.2,No,Cards,2020.0,3.0,7.0,July,5.0,Sunday,123.0,258.9,59.6,23.02047122441097,4,7035.446,1660.8355,2,1400.04,262.24,6,18.730893403045627,341007.5242,27450.0071,48504.684,17480.280600000002,26631.206,10803.1896,509743.1262,57805.7991,451508.6452,10006.6112,181945.998,13406.7032,1773,985,0
3828,CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1495.65,5,423.0085,No,COD,2020.0,3.0,7.0,July,5.0,Sunday,123.0,299.13,84.60170000000001,28.282586166549663,4,7035.446,1660.8355,4,5799.081,1190.2584,22,20.524948694456928,341007.5242,27450.0071,48504.684,17480.280600000002,26631.206,10803.1896,509743.1262,57805.7991,451508.6452,10006.6112,181945.998,13406.7032,1773,1717,0
3829,CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10002019,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,131.64,1,7.4592,No,Online,2020.0,3.0,7.0,July,5.0,Sunday,123.0,131.64,7.4592,5.666362807657248,4,7035.446,1660.8355,3,448.856,9.5904,7,2.1366317928244247,341007.5242,27450.0071,48504.684,17480.280600000002,26631.206,10803.1896,509743.1262,57805.7991,451508.6452,10006.6112,181945.998,13406.7032,1773,1562,0
3831,CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,165.444,2,18.4604,No,COD,2020.0,3.0,7.0,July,5.0,Sunday,123.0,82.722,9.2302,11.158095790720727,4,7035.446,1660.8355,5,965.416,48.58,20,5.032027644041532,341007.5242,27450.0071,48504.684,17480.280600000002,26631.206,10803.1896,509743.1262,57805.7991,643707.687,74797.2461,80305.247,13166.6098,1773,1717,0
5001,CA-2020-159688,2020-07-05,2020-12-05,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,171.99,1,28.7964,No,Online,2020.0,3.0,7.0,July,5.0,Sunday,153.0,171.99,28.7964,16.74306645735217,7,8167.08,2045.8747,2,582.94,172.7784,6,29.63913953408584,522441.052,67859.9582,335190.256,49372.175,120017.4405,19174.9301,303059.0679,36117.7193,470587.991,90458.2486,122301.086,25336.6455,1773,1562,0
9520,US-2020-104451,2020-08-05,2020-12-05,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,114.08,4,22.7024,No,Online,2020.0,3.0,8.0,August,5.0,Wednesday,122.0,28.52,5.6756,19.900420757363253,4,2279.757,-403.6647,3,239.754,46.2156,11,19.27625816461873,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,753002.1291,81338.5875,643707.687,74797.2461,80305.247,13166.6098,568,1562,0
4471,CA-2020-156895,2020-08-05,2020-12-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",141.058,3,-23.7822,No,Online,2020.0,3.0,8.0,August,5.0,Wednesday,122.0,47.01933333333333,-7.9274,-16.85987324363028,7,3413.898,157.5117,4,633.8,-48.1742,13,-7.6008520037866845,450234.666,53400.4243,82354.95,-9297.7975,77305.44,-8065.9684,509743.1262,57805.7991,451508.6452,10006.6112,181945.998,13406.7032,1773,1562,0
3274,CA-2020-133865,2020-08-05,2020-12-05,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3409.952,6,1049.985,No,Online,2020.0,3.0,8.0,August,5.0,Wednesday,122.0,568.3253333333333,174.99749999999997,30.791782406321254,4,4095.824,1066.637,3,5694.92,1749.975,10,30.728702071319702,522441.052,67859.9582,335190.256,49372.175,120017.4405,19174.9301,303059.0679,36117.7193,470587.991,90458.2486,59735.798,42774.5828,1773,1562,0
1596,CA-2020-149181,2020-08-05,2020-12-05,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,157.992,2,-2.0568,No,Online,2020.0,3.0,8.0,August,5.0,Wednesday,122.0,78.996,-1.0284,-1.301838067750266,4,1653.158,-209.7186,4,556.928,-18.5112,18,-3.323804872443117,450234.666,53400.4243,68194.86,-9339.4223,36398.885,4818.0624,753002.1291,81338.5875,451508.6452,10006.6112,181945.998,13406.7032,1773,1562,0
9601,CA-2020-107797,2020-08-05,2020-11-05,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,163.472,8,14.5152,No,Online,2020.0,3.0,8.0,August,5.0,Wednesday,92.0,20.434,1.8144,8.879318782421453,5,2625.724,93.02200000000002,5,553.752,48.7296,19,8.799895982316993,341007.5242,27450.0071,116261.9302,-14078.1598,694.877,-66.7913,509743.1262,57805.7991,643707.687,74797.2461,99453.612,21112.3779,568,1562,0
8420,CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,116.96,4,2.6784,No,Online,2020.0,3.0,9.0,September,5.0,Saturday,61.0,29.24,0.6696,2.290013679890561,7,4810.108,-30.64940000000001,4,351.32,12.0528,18,3.430718433337129,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,303059.0679,36117.7193,643707.687,74797.2461,150341.318,13607.0875,499,1562,0
8418,CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,139.28,3,26.07,No,Online,2020.0,3.0,9.0,September,5.0,Saturday,61.0,46.42666666666667,8.69,18.717690982194146,7,4810.108,-30.64940000000001,6,795.96,182.49,21,22.92703150912106,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,303059.0679,36117.7193,643707.687,74797.2461,150341.318,13607.0875,499,1562,0
8417,CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",188.92,5,46.225,No,Online,2020.0,3.0,9.0,September,5.0,Saturday,61.0,37.784,9.245,24.46802879525725,7,4810.108,-30.64940000000001,5,700.72,9.245000000000005,25,1.3193572325607952,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,303059.0679,36117.7193,643707.687,74797.2461,174978.38999999998,17885.3759,499,1562,0
8421,CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,217.98,2,87.9912,No,Cards,2020.0,3.0,9.0,September,5.0,Saturday,61.0,108.99,43.9956,40.36663914120562,7,4810.108,-30.64940000000001,2,348.97,131.98680000000002,3,37.82181849442646,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,303059.0679,36117.7193,470587.991,90458.2486,122301.086,25336.6455,499,985,0
8282,CA-2020-134810,2020-09-05,2020-10-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,240.0,3,25.875,No,COD,2020.0,3.0,9.0,September,5.0,Saturday,30.0,80.0,8.625,10.78125,5,1083.404,132.99,4,838.75,155.25,12,18.5096870342772,252121.081,26551.7163,39705.125,-4827.692300000001,15390.086,-578.7137,509743.1262,57805.7991,451508.6452,10006.6112,181945.998,13406.7032,499,1717,0
8419,CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",300.85,1,63.107,No,Cards,2020.0,3.0,9.0,September,5.0,Saturday,61.0,300.85,63.107,20.976234003656305,7,4810.108,-30.64940000000001,2,416.17,-556.489,13,-133.7167503664368,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,303059.0679,36117.7193,451508.6452,10006.6112,119293.743,-11091.6365,499,985,0
8281,CA-2020-134810,2020-09-05,2020-10-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",134.232,3,22.0158,No,Cards,2020.0,3.0,9.0,September,5.0,Saturday,30.0,44.744,7.3386,16.401305202932235,5,1083.404,132.99,4,466.41600000000005,131.5512,12,28.204692806421733,252121.081,26551.7163,39705.125,-4827.692300000001,15390.086,-578.7137,509743.1262,57805.7991,643707.687,74797.2461,16542.464,3508.5073,499,985,0
4701,CA-2020-140298,2020-11-05,,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,100.416,2,-14.8832,No,Online,2020.0,4.0,11.0,November,5.0,Thursday,,50.208,-7.4416,-14.821542383683877,7,2439.944,-165.25520000000003,4,446.154,-16.7436,6,-3.752874567974287,341007.5242,27450.0071,116261.9302,-14078.1598,6177.338,-366.73759999999993,303059.0679,36117.7193,643707.687,74797.2461,150341.318,13607.0875,1773,1562,0
5012,US-2020-139647,2020-11-05,,First Class,TS-21370,Todd Sumrall,Corporate,United States,Phoenix,Arizona,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,233.979,7,-356.9643,No,COD,2020.0,4.0,11.0,November,5.0,Thursday,,33.42557142857143,-50.9949,-152.56253766363645,3,6952.293,1218.0071000000005,4,1028.9075,-451.9548,17,-43.92569788829414,522441.052,67859.9582,22914.556,-2761.11,7488.776,-2054.446,509743.1262,57805.7991,451508.6452,10006.6112,57577.6862,-342.88830000000013,499,1717,0
4700,CA-2020-140298,2020-11-05,,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,89.248,2,0.5904,No,COD,2020.0,4.0,11.0,November,5.0,Thursday,,44.624,0.2952,0.6615274291860882,7,2439.944,-165.25520000000003,4,206.608,5.018400000000001,17,2.428947572214048,341007.5242,27450.0071,116261.9302,-14078.1598,6177.338,-366.73759999999993,303059.0679,36117.7193,643707.687,74797.2461,50762.976,3635.9257,1773,1717,0
4702,CA-2020-140298,2020-11-05,,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,90.848,2,2.14,No,Online,2020.0,4.0,11.0,November,5.0,Thursday,,45.424,1.07,2.355582951743572,7,2439.944,-165.25520000000003,3,340.93600000000004,14.98,14,4.393786517117581,341007.5242,27450.0071,116261.9302,-14078.1598,6177.338,-366.73759999999993,303059.0679,36117.7193,643707.687,74797.2461,99453.612,21112.3779,1773,1562,0
4124,CA-2020-133823,2020-11-05,2020-12-05,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",87.032,2,9.4366,No,Online,2020.0,4.0,11.0,November,5.0,Thursday,30.0,43.516,4.7183,10.842678555014247,3,1102.334,109.8201,5,432.018,68.6594,18,15.89271743306992,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,753002.1291,81338.5875,643707.687,74797.2461,174978.38999999998,17885.3759,163,1562,0
4703,CA-2020-140298,2020-11-05,,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,118.996,1,-6.9965,No,Online,2020.0,4.0,11.0,November,5.0,Thursday,,118.996,-6.9965,-5.879609398635249,7,2439.944,-165.25520000000003,5,470.944,-7.996000000000001,8,-1.6978664129917789,341007.5242,27450.0071,116261.9302,-14078.1598,6177.338,-366.73759999999993,303059.0679,36117.7193,451508.6452,10006.6112,92691.218,8034.4328,1773,1562,0
4122,CA-2020-133823,2020-11-05,2020-12-05,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",113.44,6,16.848,No,Cards,2020.0,4.0,11.0,November,5.0,Thursday,30.0,18.906666666666663,2.808,14.85190409026798,3,1102.334,109.8201,4,379.84,44.928,16,11.828138163437236,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,753002.1291,81338.5875,643707.687,74797.2461,99453.612,21112.3779,163,985,0
4123,CA-2020-133823,2020-11-05,2020-12-05,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,129.59,3,17.6673,No,Cards,2020.0,4.0,11.0,November,5.0,Thursday,30.0,43.196666666666665,5.8891,13.633227872521028,3,1102.334,109.8201,4,302.504,90.9678,18,30.071602358977067,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,753002.1291,81338.5875,643707.687,74797.2461,19397.456,2937.2212,163,985,0
7316,CA-2020-115322,2020-11-05,,Second Class,ZC-21910,Zuschuss Carroll,Consumer,United States,New York City,New York,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,149.92,3,12.7368,No,Online,2020.0,4.0,11.0,November,5.0,Thursday,,49.97333333333333,4.2456000000000005,8.495731056563502,7,4130.799,-1668.6747,3,296.32,55.192800000000005,13,18.62607991360691,450234.666,53400.4243,186748.097,41012.0212,154919.699,34760.2974,753002.1291,81338.5875,643707.687,74797.2461,50762.976,3635.9257,568,1562,0
3762,CA-2020-104577,2020-12-05,,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",133.6,5,42.048,No,Online,2020.0,4.0,12.0,December,5.0,Saturday,,26.72,8.409600000000001,31.473053892215567,8,3069.111,52.7643,3,266.5,96.1014,19,36.060562851782365,450234.666,53400.4243,14302.34,2768.8647,2477.706,517.2211,753002.1291,81338.5875,643707.687,74797.2461,99453.612,21112.3779,1773,1562,0
6670,CA-2020-122175,2020-12-05,,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",137.4,5,34.96,No,COD,2020.0,4.0,12.0,December,5.0,Saturday,,27.48,6.992,25.44395924308588,3,996.342,193.961,2,261.28,76.912,11,29.436619718309863,450234.666,53400.4243,32086.942,7213.0952,953.846,59.3606,753002.1291,81338.5875,470587.991,90458.2486,122301.086,25336.6455,568,1717,0
1857,US-2020-158218,2020-12-05,,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,173.92,5,-15.99,No,COD,2020.0,4.0,12.0,December,5.0,Saturday,,34.784,-3.198,-9.193882244710212,2,362.736,-47.471,7,1315.352,-3.198000000000002,25,-0.243128835475219,341007.5242,27450.0071,116261.9302,-14078.1598,45159.5078,-7197.716,509743.1262,57805.7991,643707.687,74797.2461,150341.318,13607.0875,568,1717,0
5821,CA-2020-117632,2020-12-05,,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,266.62,2,4.7724,No,Online,2020.0,4.0,12.0,December,5.0,Saturday,,133.31,2.3862,1.7899632435676245,4,997.248,15.0355,4,1839.926,-11.931,15,-0.6484499920105483,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,36720.986,-1654.2767,1773,1562,0
5823,CA-2020-117632,2020-12-05,,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",306.48,5,-10.7055,No,Cards,2020.0,4.0,12.0,December,5.0,Saturday,,61.29600000000001,-2.1411,-3.493050117462804,4,997.248,15.0355,6,1994.25,7.136999999999993,30,0.3578789018427977,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,451508.6452,10006.6112,119293.743,-11091.6365,1773,985,0
5804,US-2020-106796,2020-12-05,,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Springfield,Ohio,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,96.272,3,1.1556,No,COD,2020.0,4.0,12.0,December,5.0,Saturday,,32.09066666666667,0.3852,1.200349011135117,7,4127.398,295.362,4,429.752,21.0148,19,4.889983059997394,450234.666,53400.4243,68194.86,-9339.4223,26563.202,1508.6366,303059.0679,36117.7193,643707.687,74797.2461,50762.976,3635.9257,1773,1717,0
6668,CA-2020-122175,2020-12-05,,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,83.16,2,2.9568,No,Online,2020.0,4.0,12.0,December,5.0,Saturday,,41.58,1.4784,3.555555555555556,3,996.342,193.961,2,89.32,5.9136,4,6.620689655172414,450234.666,53400.4243,32086.942,7213.0952,953.846,59.3606,753002.1291,81338.5875,643707.687,74797.2461,19397.456,2937.2212,568,1562,0
5822,CA-2020-117632,2020-12-05,,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,101.77,1,2.0979,No,Cards,2020.0,4.0,12.0,December,5.0,Saturday,,101.77,2.0979,2.061412990075661,4,997.248,15.0355,2,215.094,-22.6107,7,-10.512008703171638,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,80305.247,13166.6098,1773,985,0
6281,CA-2020-152226,2020-12-05,,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,90.904,2,1.9926,No,Cards,2020.0,4.0,12.0,December,5.0,Saturday,,45.452,0.9963,2.191982751034058,5,892.6329999999999,-62.2148,2,231.616,7.9704,8,3.441213042276872,450234.666,53400.4243,68194.86,-9339.4223,4889.552000000001,175.8662,753002.1291,81338.5875,643707.687,74797.2461,19397.456,2937.2212,1773,985,0
6669,CA-2020-122175,2020-12-05,,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,118.0,2,4.42,No,Online,2020.0,4.0,12.0,December,5.0,Saturday,,59.0,2.21,3.745762711864407,3,996.342,193.961,2,225.5,11.05,5,4.900221729490022,450234.666,53400.4243,32086.942,7213.0952,953.846,59.3606,753002.1291,81338.5875,643707.687,74797.2461,36720.986,-1654.2767,568,1562,0
5824,CA-2020-117632,2020-12-05,,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",119.168,4,6.4692,No,Cards,2020.0,4.0,12.0,December,5.0,Saturday,,29.792,1.6173,5.428638560687432,4,997.248,15.0355,2,573.544,11.3211,7,1.9738851770744703,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,174978.38999999998,17885.3759,1773,985,0
6667,CA-2020-122175,2020-12-05,,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",131.85,5,15.426,No,COD,2020.0,4.0,12.0,December,5.0,Saturday,,26.37,3.0852,11.699658703071671,3,996.342,193.961,2,191.84,37.0224,12,19.29858215179316,450234.666,53400.4243,32086.942,7213.0952,953.846,59.3606,753002.1291,81338.5875,451508.6452,10006.6112,92691.218,8034.4328,568,1717,0
1858,US-2020-158218,2020-12-05,,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",131.24,4,-53.072,No,Online,2020.0,4.0,12.0,December,5.0,Saturday,,32.81,-13.268,-40.43889058213959,2,362.736,-47.471,5,805.48,101.436,23,12.593236331131749,341007.5242,27450.0071,116261.9302,-14078.1598,45159.5078,-7197.716,509743.1262,57805.7991,643707.687,74797.2461,174978.38999999998,17885.3759,568,1562,0
2595,CA-2020-149048,,,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,218.96,2,81.432,No,COD,,,,,,,,109.48,40.716,37.19035440263062,6,3956.281,1936.1524,2,580.88,244.296,6,42.05619060735436,341007.5242,27450.0071,32039.23,15524.6596,36398.885,4818.0624,509743.1262,57805.7991,643707.687,74797.2461,16542.464,3508.5073,1773,1717,0
8336,CA-2020-161655,,,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,323.52,9,149.76,No,Cards,,,,,,,,35.946666666666665,16.64,46.29080118694362,3,987.028,332.56280000000004,8,1017.512,279.552,39,27.474074015834702,450234.666,53400.4243,12515.703,7029.9107,15319.841,6042.2924,303059.0679,36117.7193,643707.687,74797.2461,174978.38999999998,17885.3759,568,985,0
9000,CA-2020-137785,,,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,504.43,5,-124.431,No,COD,,,,,,,,100.886,-24.8862,-24.6676446682394,9,7813.093,170.97460000000004,3,1074.35,-183.372,10,-17.068180760459818,450234.666,53400.4243,82354.95,-9297.7975,77305.44,-8065.9684,303059.0679,36117.7193,451508.6452,10006.6112,181945.998,13406.7032,1773,1717,0
2598,CA-2020-149048,,,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,549.34,2,95.4612,No,Online,,,,,,,,274.67,47.7306,17.377434739869663,6,3956.281,1936.1524,4,3280.074,408.3618,13,12.449773999001245,341007.5242,27450.0071,32039.23,15524.6596,36398.885,4818.0624,509743.1262,57805.7991,643707.687,74797.2461,150341.318,13607.0875,1773,1562,0
2597,CA-2020-149048,,,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,611.97,3,158.7519,No,COD,,,,,,,,203.99,52.9173,25.94112456492965,6,3956.281,1936.1524,4,1825.706,424.059,10,23.22712419195642,341007.5242,27450.0071,32039.23,15524.6596,36398.885,4818.0624,509743.1262,57805.7991,470587.991,90458.2486,196563.546,22308.9179,1773,1717,0
2596,CA-2020-149048,,,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,935.97,3,411.7365,No,Cards,,,,,,,,311.99,137.2455,43.99035225487996,6,3956.281,1936.1524,9,4231.905,-320.9535,29,-7.584137640140788,341007.5242,27450.0071,32039.23,15524.6596,36398.885,4818.0624,509743.1262,57805.7991,643707.687,74797.2461,174978.38999999998,17885.3759,1773,985,0
2599,CA-2020-149048,,,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),88.94,3,7.3206,No,Online,,,,,,,,29.646666666666665,2.4402,8.230942208230267,6,3956.281,1936.1524,2,196.908,10.209,5,5.184654762630263,341007.5242,27450.0071,32039.23,15524.6596,36398.885,4818.0624,509743.1262,57805.7991,643707.687,74797.2461,99453.612,21112.3779,1773,1562,0
8622,CA-2020-104318,,,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,104.768,2,2.3364,No,COD,,,,,,,,52.384,1.1682,2.230070250458155,8,3570.924,776.0992,7,839.4000000000001,103.7102,31,12.355277579223252,252121.081,26551.7163,26288.317,-3467.5906,7206.733,1291.466,509743.1262,57805.7991,643707.687,74797.2461,80305.247,13166.6098,1773,1717,0
2431,CA-2020-100748,,,Standard Class,RB-19795,Ross Baird,Home Office,United States,San Francisco,California,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,142.48,8,27.4856,No,Cards,,,,,,,,17.81,3.4357,19.290847838293097,6,3175.86,-450.758,3,186.34,44.2255,15,23.73376623376624,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,303059.0679,36117.7193,643707.687,74797.2461,19397.456,2937.2212,1773,985,0
